id,target
250,0.49347326336618
251,0.6963399299467737
252,0.938071371295075
253,0.8770759862467832
254,0.29683140887466736
255,0.16511130458125292
256,0.35666556880581163
257,0.09366717528293522
258,0.8692264505008785
259,0.2327684012721905
260,0.7034130409194309
261,0.27112089339704964
262,0.08931529000075497
263,0.9749871868631598
264,0.2441232349465492
265,0.9841580805371457
266,0.5841423055500569
267,0.9841566729831005
268,0.3572209828247506
269,0.4498564156511075
270,0.9633519369623679
271,0.9622026044212879
272,0.9620688378100808
273,0.3291871129432803
274,0.10383211699661464
275,0.8301543050190944
276,0.001598796154418728
277,0.9830887459320585
278,0.960524678716668
279,0.8359646940400408
280,0.60196189455861
281,0.4837524756771728
282,0.6912714291755897
283,0.06473394686493684
284,0.8307947227734638
285,0.5726257673005082
286,0.17702282297026084
287,0.3111059140407848
288,0.8988192317169449
289,0.9959360320291217
290,0.5995517104726252
291,0.27646672610264533
292,0.9269396673735647
293,0.6055709022002304
294,0.5651245742813246
295,0.9631941081615273
296,0.9527712452997888
297,0.9257556579140669
298,0.9148681864562223
299,0.13912555676281962
300,0.7284307767089987
301,0.9064301286318311
302,0.8751728461764124
303,0.9662587070018861
304,0.7693982732994732
305,0.5714606881670986
306,0.9962848627145388
307,0.9631473496463703
308,0.9912934105925356
309,0.052109365007432955
310,0.9568658311966419
311,0.9796013370391639
312,0.9625520692687757
313,0.9873762952624356
314,0.06063269524385488
315,0.250309520021184
316,0.9691761402264922
317,0.843767435112258
318,0.0036439692836007067
319,0.758733035336383
320,0.8387202618659503
321,0.5366889193881802
322,0.7104204890378945
323,0.8879468807462776
324,0.7976339241608967
325,0.7004656388300093
326,0.37404981245436747
327,0.7803476804319803
328,0.6022059334067215
329,0.7920060814739964
330,0.1992408282879313
331,0.713949481985227
332,0.13355244784804604
333,0.03104383129590756
334,0.9855518486296214
335,0.7560463535646301
336,0.3414661878966613
337,0.7933699299883998
338,0.867199954379468
339,0.07251959321111182
340,0.8704187614037417
341,0.3581701514644265
342,0.5766212371411331
343,0.9460706810488841
344,0.9878599094837136
345,0.8129299009424622
346,0.7438536597190646
347,0.6689379714377451
348,0.9612189819632849
349,0.8253996504485508
350,0.8285593004857004
351,0.7718247498847511
352,0.16164981220704877
353,0.5507849311213778
354,0.9768108831729461
355,0.9254968359963457
356,0.006307128483516977
357,0.3465365326244924
358,0.8968394038425807
359,0.869946903104502
360,0.9738609217791511
361,0.6559192656186322
362,0.038373319697884926
363,0.9122267255233054
364,0.9519489355980999
365,0.022428615033523065
366,0.48654401846365836
367,0.9535391156269643
368,0.05782757336651279
369,0.9618929648886334
370,0.18909769855381592
371,0.9516152724804543
372,0.0780399238239448
373,0.8035525834480871
374,0.9783898001515607
375,0.9640641804042065
376,0.3661759544242089
377,0.48978323587564704
378,0.9143808739050515
379,0.26739882228361705
380,0.707046239692339
381,0.995867666688773
382,0.9402670388178449
383,0.9909457058783663
384,0.3864779894001638
385,0.8070715860797577
386,0.9977760850637821
387,0.7736900174702923
388,0.008257494902455314
389,0.007840170799783346
390,0.9964135799453343
391,0.2534608027421126
392,0.9510192184335351
393,0.859854435957321
394,0.8334035306633223
395,0.9951475630573342
396,0.07711722455996728
397,0.4110795901993349
398,0.9775983682095242
399,0.8990224765772419
400,0.3647692996691196
401,0.7740818512022737
402,0.06652157665815468
403,0.602780475882719
404,0.41464271594130575
405,0.9529411880747061
406,0.7795461323833941
407,0.04205138322728064
408,0.16262701090347217
409,0.6711518010307136
410,0.9968169582013556
411,0.9895691812275826
412,0.6813845805976622
413,0.9657340461889691
414,0.9802702436023665
415,0.9456276454160149
416,0.9142670284757648
417,0.7810004857546006
418,0.3433609069416375
419,0.9625326359362506
420,0.9227236417009832
421,0.3453866038864029
422,0.6848533848043845
423,0.9986211172210112
424,0.8633508983267569
425,0.1876547456511036
426,0.3227541562098676
427,0.6634472846196153
428,0.9515906697196095
429,0.060955825009726385
430,0.29634074579968855
431,0.8791482529619609
432,0.869015738189417
433,0.915749240190026
434,0.9774261057063498
435,0.043623362105828116
436,0.14297139211415938
437,0.5701495661001941
438,0.9300879336699833
439,0.7150150475189065
440,0.03747754539205464
441,0.2232502670828806
442,0.6852319102766781
443,0.12051057479344088
444,0.4266034637071503
445,0.08618358387487603
446,0.9804268414697269
447,0.3640899462138792
448,0.38869644174144957
449,0.8904606011349856
450,7.395655607911552e-4
451,0.9095844422366064
452,0.37116641375724163
453,0.014090083657269282
454,0.9514762810290586
455,0.6967917837839785
456,0.7358824305753633
457,0.08166956298323004
458,0.4071586264995445
459,0.88704950987538
460,0.8708779254448663
461,0.9593814791033162
462,0.4855297307388429
463,0.0313332335732555
464,0.6332117825262217
465,0.995076979781986
466,0.9883588085490208
467,0.8402326985299411
468,0.9871475988332605
469,0.19473141972000416
470,0.0163503332392495
471,0.5416718569013322
472,0.8485623416317603
473,0.27419056343134424
474,0.9986302687809812
475,0.6488104299514249
476,0.9467165963837781
477,0.9952617042728856
478,0.9976083946924086
479,0.9229355467485568
480,0.5631385813063096
481,0.18559729050353227
482,0.9778946853309247
483,0.18711490789407445
484,0.6955420616574771
485,0.7305561100743991
486,0.46259294330337514
487,0.6681289416518433
488,0.9425417866874961
489,0.964383569961862
490,0.35724512107663664
491,0.4083949193708888
492,0.18587516145273503
493,0.9747376472426497
494,0.9081730505330818
495,0.5430799811810147
496,0.7474888519869289
497,0.45496012575548
498,0.23479243739496566
499,0.7073180717830757
500,0.9987108366387183
501,0.9698809367907187
502,0.5171669846968026
503,0.8576449156730807
504,0.8668480844292389
505,0.9858096905133228
506,0.6973153056485653
507,0.10617511463174768
508,0.4362408999653358
509,0.8809824800455797
510,0.9676645248741365
511,0.8970011560527085
512,0.6387907493019672
513,0.9431789196988375
514,0.27284094229520484
515,0.8171977260041543
516,0.7318790045892504
517,0.09236340263555891
518,0.8953485653977923
519,0.38742425291297233
520,0.07893457824555161
521,0.8653176201551336
522,0.9659904032577211
523,0.3417716911711056
524,0.8528028343050983
525,0.9955859129483461
526,0.8826432456471244
527,0.40926435116135995
528,0.8237386115675476
529,0.850636042951002
530,0.7729445627747223
531,0.9984581779275753
532,0.6349830611644837
533,0.5746778615603733
534,0.4517320374936822
535,0.9825810555102817
536,0.9091234908691296
537,0.820703352910467
538,0.04661723416927744
539,0.994681030427549
540,0.8622857245813217
541,0.6827301795638395
542,0.950987328418754
543,0.9881009737021683
544,0.34912449802015766
545,0.7931352377414105
546,0.8865853689421606
547,0.9128975929817387
548,0.8900433400461005
549,0.9772733610634525
550,0.9812642866519894
551,0.9791729260320382
552,0.4306094905579409
553,0.9760669271340946
554,0.02395842832687473
555,0.370876074302015
556,0.9982472532066399
557,0.9803847467931406
558,0.810865695135407
559,0.25325309724804285
560,0.3556999687915579
561,0.9244009279594391
562,0.6719496535637619
563,0.8908740948365258
564,0.340636384565409
565,0.9873149030832014
566,0.21334283949082836
567,0.49653353289715935
568,0.550000741173471
569,0.2318444930411678
570,0.839440331953641
571,0.9770603651876149
572,0.09770897576310869
573,0.9826938726452789
574,0.010563137829698824
575,0.9717057541531562
576,0.1509996379806682
577,0.8203974033488519
578,0.4178572518001816
579,0.9608903178088648
580,0.9368063206177638
581,0.9072900133339483
582,0.9365602107972452
583,0.3737454700424914
584,0.9962086045490341
585,0.057268930472778555
586,0.7207531488705502
587,0.9206831574117117
588,0.7798476812114984
589,0.7246447495579214
590,0.9977709240676931
591,0.9429888853821479
592,0.9700005344496858
593,0.9135133751990759
594,0.07693328726717905
595,0.24054235771814728
596,0.229934299609028
597,0.9894557603170769
598,0.9605624289022119
599,0.9379527532372987
600,0.24779331921045067
601,0.25309940476557663
602,0.742069104100616
603,0.937234444161729
604,0.8680273603493909
605,0.8788253686666738
606,0.4157555394634747
607,0.7777188094901584
608,0.9802985967693295
609,0.821370665394934
610,0.9869889495527728
611,0.8849848425872445
612,0.2072259726513725
613,0.30738799884354423
614,0.22296860225638326
615,0.3898607901259826
616,0.8797810535738926
617,0.7331557056860388
618,0.5467525393294881
619,0.9417615383803255
620,0.013811184769161735
621,0.27887521534221676
622,0.7501587597861085
623,0.9793621334722268
624,0.4694376038988902
625,0.8462390913054421
626,0.2491891219721952
627,0.9547672854992069
628,0.9036204901998222
629,0.952525923456906
630,0.09352118883985158
631,0.9514659459744297
632,0.7527181455276033
633,0.46873495003152105
634,0.5855794569724074
635,0.9797117868099618
636,0.124453635663748
637,0.9509570794916077
638,0.8536104923107343
639,0.773802686561137
640,0.25344054261821525
641,0.4101708631091772
642,0.8774336508247174
643,0.7468028269057873
644,0.9359448814362138
645,0.3891715812178076
646,0.13101264918186814
647,0.6110955836922722
648,0.5519695398381794
649,0.007033760412377139
650,0.2496933715029505
651,0.5552044503118178
652,0.0404118701170249
653,0.8714312475482568
654,0.5200065899642955
655,0.4236609581891076
656,0.8870359538738347
657,0.8730751073170218
658,0.17579911917944943
659,0.021148159458438082
660,0.43648045204419156
661,0.7927155527449751
662,0.2956286094130476
663,0.03120471095719083
664,0.9685065884168002
665,0.13307481128962148
666,0.8970047408717605
667,0.7813713430252813
668,0.9216495809658829
669,0.9262433892339155
670,0.21407211652628347
671,0.8125091118200543
672,0.31615215272430974
673,0.9889223573186487
674,0.6746375899065663
675,0.9919100125161058
676,0.7219157874354427
677,0.9531995089632054
678,0.9479799324676017
679,0.5589310107268519
680,0.8618993890333433
681,0.8224144996706128
682,0.7895927510036046
683,0.5843176158572041
684,0.22479708837107273
685,0.7664316344641097
686,0.6645378031160148
687,0.8871921298024423
688,0.12619057366059638
689,0.7663379600493675
690,0.8044526914717495
691,0.9924969899385759
692,0.823085637774945
693,0.980578173239118
694,0.23410528404341432
695,0.8760077942727063
696,0.7394841141188644
697,0.016486978057435493
698,0.3352930967611353
699,0.5392131394144015
700,0.2568047492286164
701,0.8151638142500005
702,0.9779128018942372
703,0.3600798750562115
704,0.9968560155338073
705,0.09623240548830132
706,0.16046679723164695
707,0.46808521094975974
708,0.7586822420046481
709,0.8248655755025895
710,0.8112782566807755
711,0.791703589847142
712,0.994210382447493
713,0.6647318684756328
714,0.3304271723736934
715,0.9794241338967216
716,0.11327163189470894
717,0.03394443959460317
718,0.8407409994139358
719,0.014137113118290731
720,0.4617135209670689
721,0.6280165583970688
