id,target
250,0.5103478186587653
251,0.6933157054623265
252,0.9234467048718423
253,0.8876717479438355
254,0.3930614417399725
255,0.21037404124166673
256,0.4119575932097549
257,0.18662004506843144
258,0.8865503258632511
259,0.21997926416413624
260,0.758032918883551
261,0.27943263299388654
262,0.07997611508347524
263,0.9702572584169916
264,0.20027276774944683
265,0.9832928928971449
266,0.5666904284432939
267,0.9823319129833773
268,0.42930125177966094
269,0.45404125999301104
270,0.9502564840738059
271,0.9565952081557436
272,0.9499667969756826
273,0.3769175338946427
274,0.14722939869975793
275,0.8288377937495358
276,0.0020455507460892686
277,0.97514467297882
278,0.9618936074603899
279,0.870957400816061
280,0.5528039093628052
281,0.37721844680960054
282,0.7202737100760425
283,0.09980444774572197
284,0.8340551064638244
285,0.4478414346712319
286,0.2678305505770547
287,0.40345516742378434
288,0.8555424128786843
289,0.9908462194803096
290,0.6463566314289931
291,0.26444078448182184
292,0.9048754104460751
293,0.6569495772494659
294,0.49985181299551384
295,0.9658661924669218
296,0.9296272475348273
297,0.9193174805990314
298,0.9034674564798357
299,0.24473903897295804
300,0.6720396637771827
301,0.895778567863966
302,0.9232285081146703
303,0.9712183392557998
304,0.7532455917521463
305,0.46668607655260597
306,0.996214849642659
307,0.9362917051173156
308,0.9921009459891583
309,0.0576178441285094
310,0.9459008747705933
311,0.9749983119606679
312,0.9545608404242797
313,0.9805843800234126
314,0.09310497587967295
315,0.24491990523079205
316,0.9709388171491984
317,0.8289895969328742
318,0.005933581645229814
319,0.802785116049036
320,0.8847273109304181
321,0.6282003392598581
322,0.7262517256947808
323,0.8423489166972525
324,0.7100706161507275
325,0.7872167083990484
326,0.3964955215570946
327,0.8083695368838647
328,0.6555971800794373
329,0.7926310935862251
330,0.2580868385825332
331,0.6250450221035584
332,0.15014237595662538
333,0.035957801173068994
334,0.9789112268975773
335,0.8133868294483146
336,0.42538274712407403
337,0.8397534277928902
338,0.8585182509381384
339,0.07923008676583411
340,0.906620443956189
341,0.5360628116824647
342,0.6170077025920471
343,0.9435140347083367
344,0.9926524679290127
