id,target
250,0.5464908286417887
251,0.7274866130220863
252,0.9556958104053355
253,0.9482171217697272
254,0.30819841975619666
255,0.1850532692589061
256,0.47791767662509765
257,0.3613847672447406
258,0.92778215546985765
259,0.1431483471817257
260,0.8250413971193743
261,0.21000547969263547
262,0.13336400197076967
263,0.9726496484815461
264,0.12417068312657664
265,0.9887418446589544
266,0.49067342769881156
267,0.9830308271920177
268,0.5451143864032895
269,0.3516248889246577
270,0.9332622788316445
271,0.9628678096368521
272,0.9458144881601962
273,0.4312717156328564
274,0.1888702708694674
275,0.8153340982281315
276,0.002515133889446701
277,0.9797778687349854
278,0.9591317167137365
279,0.8976262767862115
280,0.6163467517359994
281,0.335958813076766
282,0.7277738417191755
283,0.08039403469436611
284,0.8421110136333679
285,0.39402441080993594
286,0.3675678542968001
287,0.47418973553205823
288,0.886044249033356
289,0.989962871508944
290,0.7394033520929755
291,0.3142633578871458
292,0.9124612895032687
293,0.6357828477187488
294,0.4985677105491608
295,0.9664107798044486
296,0.9305891477026128
297,0.9029444565672756
298,0.8639960922494039
299,0.26791564874286344
300,0.6770360006628788
301,0.9173101077228648
302,0.9526452667612803
303,0.9725318737580929
304,0.6946636927473337
305,0.31430054861246637
306,0.9975026815910197
307,0.9430009070762809
308,0.9927281017988452
309,0.0392857302369548
310,0.9610401292150972
311,0.9795835556596667
312,0.9429229074601044
313,0.9788230827522524
314,0.09351418339131576
315,0.24994532697740857
316,0.9834056077495098
317,0.8192927916761193
318,0.012592724233614244
319,0.8402079352029466
320,0.9017538046355732
321,0.6872974779227328
322,0.6870403306956423
323,0.9192196537402036
324,0.7276472096067123
325,0.8763169507183491
326,0.3379586534644806
327,0.8144731061690675
328,0.7900741047754343
329,0.8152964863402181
330,0.22316794826275468
331,0.5868081963714475
332,0.1290769511645083
333,0.017734696109656167
334,0.9793796840503319
335,0.8760983971436312
336,0.4505436876455076
337,0.8402679377277518
338,0.8593555744639483
339,0.13851386048026926
340,0.9550767106200772
341,0.5463264849394942
342,0.7159518723939591
343,0.9502753067486418
344,0.9957427303540036
345,0.8789972792821505
346,0.5781118195307455
347,0.6140994586124562
348,0.9544601301146853
349,0.7732535366085473
350,0.8935327640503063
351,0.7767039303275979
352,0.32961281042965945
353,0.6777677872021546
354,0.9642718661660432
355,0.9234788952467514
356,0.006224283618101477
357,0.3566376313867351
358,0.8839121177321054
359,0.9364980968747236
360,0.9800128933320549
361,0.7628828033582595
362,0.06858357232684048
363,0.9068509127986297
364,0.9343566440593185
365,0.02269929413035631
366,0.45102664007204163
367,0.9402501611320468
368,0.039698118746734026
369,0.9832809796208093
370,0.4112343649362235
371,0.9383594309767194
372,0.1512905108550883
373,0.8538915619374307
374,0.9644198897854551
375,0.9828714019344499
376,0.17621042132316905
377,0.35943752887883434
378,0.8679353746958245
379,0.2677299698318898
380,0.6757039202289776
381,0.9981435418374864
382,0.9648061698111879
383,0.9944324548042494
384,0.590244901128253
385,0.7671087551154833
386,0.9987942078836461
387,0.8383170398044678
388,0.010140315972128668
389,0.010797018265882561
390,0.994027011212406
391,0.49440309252746945
392,0.8977009311043023
393,0.8622839369950065
394,0.8576208715843574
395,0.9959972786124615
396,0.059547167220637805
397,0.32610389252666405
398,0.9871939995714657
399,0.9037146002217441
400,0.5239733099690069
401,0.863860258638764
402,0.0946229727939463
403,0.7309747895689485
404,0.4032784048400162
405,0.9730734930024006
406,0.8399015393755777
407,0.11933746383480318
408,0.21470875597272032
409,0.8836158411526577
410,0.9989495720645799
411,0.9771944799718095
412,0.5080077862494953
413,0.9756592310527945
414,0.9757323211056175
415,0.9625785405583804
416,0.9267781645900843
417,0.9013853080966696
418,0.3818368322982304
419,0.9800674203322284
420,0.9613821189330505
421,0.41101709238904627
422,0.576750024838719
423,0.9991861011337779
424,0.723689940424327
425,0.33280291812676377
426,0.6631558609089797
427,0.6713463176445498
428,0.9427104773138173
429,0.09981770405264456
430,0.45125572474435754
431,0.8119688719953293
432,0.895242124503767
433,0.9209862547628073
434,0.9898674788680966
435,0.0919699457765911
436,0.15109372334603405
437,0.450693456999974
438,0.9060962614277749
439,0.5256057463450442
440,0.09069114304072276
441,0.22677486150407208
442,0.8493299734805383
443,0.14765612768515765
444,0.36895517742128925
445,0.06428205072467125
446,0.9947026849594236
447,0.21312421132945464
448,0.2664291729762731
449,0.9014585142429731
450,0.0015898246884022903
451,0.9363832880141981
452,0.3261649154136361
453,0.015830566481245246
454,0.9430084122670065
455,0.6898770853108414
456,0.8252832431220876
457,0.10793523271184424
458,0.714916819661394
459,0.9072838573085027
460,0.940881350886928
461,0.9342891096314225
462,0.5016362287527159
463,0.046463914449298246
464,0.7982985136821408
465,0.9945218632594358
466,0.9534604198028604
467,0.8056964507252324
468,0.9911239728386242
469,0.367128257143987
470,0.06253795381332886
471,0.47896589529792544
472,0.8318828768031152
473,0.32282033572792035
474,0.998323183023291
475,0.7860643309369442
476,0.9570500302639648
477,0.9957048412929652
478,0.9980389816355355
479,0.9273465625946182
480,0.6330917779969092
481,0.3685183576725246
482,0.9693710635537395
483,0.1982853913238738
484,0.6822051899836127
485,0.8496821886046984
486,0.744261892419344
487,0.5224894075665996
488,0.9124112033232128
489,0.9666338137566419
490,0.31967130108463426
491,0.4561852450892982
492,0.1300134446322686
493,0.9666435662917002
494,0.8564179803644513
495,0.6221202697751351
496,0.802680608689733
497,0.49554952398682395
498,0.22389789887629832
499,0.8461923010374556
500,0.9991022826114444
501,0.9869437455937125
502,0.74840156791841
503,0.9180307120308105
504,0.7723403347889434
505,0.9821878263507491
506,0.5794994696919218
507,0.15612900076522038
508,0.6557239068122883
509,0.9225561607508044
510,0.9773421811923688
511,0.8827423147824442
512,0.6047379648887196
513,0.9742316222949206
514,0.4475268161055772
515,0.920849964773863
516,0.7520769005163694
517,0.08209031096803117
518,0.928372484006667
519,0.47959433807725776
520,0.0557539806973545
521,0.9225531626051485
522,0.962411330299634
523,0.3705329209320446
524,0.5410273127007448
525,0.995870846049433
526,0.862251669228462
527,0.5184882018008059
528,0.8529436454585246
529,0.9211158131874579
530,0.9310285155719565
531,0.9988680015668394
532,0.7558304248028056
533,0.6406649788450517
534,0.6151619015869613
535,0.9905700621555589
536,0.9235214352664985
537,0.7746207351299187
538,0.06545499806477822
539,0.9885394238573336
540,0.8854138553101643
541,0.7224888752629326
542,0.9698142936770335
543,0.9759716721211267
544,0.7563565772806387
545,0.7732702635367652
546,0.9060826700156049
547,0.8128694856901588
548,0.8714848871700879
549,0.9693263447877727
550,0.987554824944046
551,0.9800374051737556
552,0.6649004363809123
553,0.9545761272511759
554,0.05787662628011988
555,0.3598049297390452
556,0.9980669821290382
557,0.9664178919753686
558,0.8380376172046984
559,0.45689160336829127
560,0.5380804886237351
561,0.9004880456213568
562,0.7620131579562588
563,0.8843903443943695
564,0.3435915488830535
565,0.9866402558995783
566,0.19136025658396563
567,0.6377509779467625
568,0.7141025369152757
569,0.24746471246589824
570,0.8172322608244839
571,0.9831759232657595
572,0.11036732956034959
573,0.9850140243860703
574,0.05314172270822772
575,0.9501653885213871
576,0.16547071843618089
577,0.8260220705158272
578,0.4911400534132343
579,0.92047057696072
580,0.9515789229162296
581,0.9689518820041062
582,0.9338120554583114
583,0.4290683640077767
584,0.9974495908224745
585,0.06366025340356449
586,0.8158485702001763
587,0.8030469644103924
588,0.7324258677675577
589,0.6463615219971129
590,0.999166532720145
591,0.9701337709775315
592,0.9468083446157682
593,0.9419878720880377
594,0.1022068323550444
595,0.4706193532537133
596,0.1843908890894469
597,0.992675325522489
598,0.882540072987144
599,0.9687758949198462
600,0.25532089428214483
601,0.1985971582251692
602,0.789434541425216
603,0.9690710820766455
604,0.895784208069242
605,0.8462037631535715
606,0.3118924001729457
607,0.84257845787084
608,0.9739086295605484
609,0.9102796634355139
610,0.9900861776728636
611,0.8841984744181947
612,0.30814644558179327
613,0.2133269667208016
614,0.36798640666653204
615,0.7200413823125291
616,0.808780038718097
617,0.815786132502922
618,0.40173135256377573
619,0.9780634177467058
620,0.019733573739827138
621,0.16559955927769737
622,0.516633741084205
623,0.972831367660614
624,0.34121584344728173
625,0.8881404979380406
626,0.39510203378890474
627,0.9500888168911121
628,0.8795844022234993
629,0.8972092856343344
630,0.1440861825688785
631,0.9567086982122707
632,0.867554616973955
633,0.5785837666598477
634,0.5663747253259798
635,0.9857988733689456
636,0.1320528104780353
637,0.979174464046726
638,0.8469379777433073
639,0.89807898443015
640,0.2913015345197514
641,0.613544039208207
642,0.9035822252631736
643,0.7801242424561179
644,0.8960464060134069
645,0.5794909298323795
646,0.13522795188046047
647,0.6053978650617756
648,0.6220127369806594
649,0.009522979383367684
650,0.32984457633495273
651,0.724782845917193
652,0.03427417394143351
653,0.9197755575382559
654,0.41864638780789987
655,0.6795517544551437
656,0.9284899699005729
657,0.9494304151687878
658,0.06801305998229687
659,0.03931901168046745
660,0.49829975149949257
661,0.8756957246650892
662,0.29518311336688763
663,0.038561747848212716
664,0.9845283149351112
665,0.16914221225622053
666,0.923197125258975
667,0.6676113227010635
668,0.961625273188656
669,0.9276321650179784
670,0.38252221105509887
671,0.6073366776987343
672,0.30729174145309773
673,0.9932401626783045
674,0.7187983849604465
675,0.9968607019762229
676,0.6559124498438343
677,0.90504001824243
678,0.921286708718949
679,0.7101782463681567
680,0.9160985833703332
681,0.7905565562051116
682,0.6726213690069693
683,0.37587487846718515
684,0.25678653405940244
685,0.9197878109983545
686,0.7983282480932512
687,0.8531803506282121
688,0.13041421512566928
689,0.6335783720812991
690,0.8734897708701413
691,0.9831544447622915
692,0.7855691894142142
693,0.9640553939538077
694,0.3840355321528091
695,0.8545290291394053
696,0.7368195311488592
697,0.009391995226327166
698,0.42395834857796666
699,0.5847881540088512
700,0.30159282199908505
701,0.8879287375978817
702,0.9801762589680935
703,0.3803137910899611
704,0.9971621612857725
705,0.0989916464152543
706,0.306034310398466
707,0.7066827405561222
708,0.7764590673209529
709,0.8557997777401585
710,0.8491681644208802
711,0.8262683176779687
712,0.9976136569876578
713,0.6841560837145164
714,0.3979076316914085
715,0.9822397510422132
716,0.09943389763010471
717,0.030096550889155728
718,0.8309184247779209
719,0.017605526628134284
720,0.7606165527472398
721,0.6789378410517037
722,0.9142729849460534
723,0.7940892716482294
724,0.332430763127154
725,0.9145593020964575
726,0.7682600408543774
727,0.8047944553995665
728,0.4313113699614467
729,0.8178677187114219
730,0.9703839077247199
731,0.9865798609129077
732,0.1207304780646519
733,0.6334638433497553
734,0.6759272547857015
735,0.7792276213171079
736,0.6221585390910549
737,0.705037633071768
738,0.095219172497715
739,0.7099480682913238
740,0.9908580718961278
741,0.12282457844637645
742,0.8186933313260796
743,0.9517522269224709
744,0.17005399003333557
745,0.7452251380658235
746,0.9862987604699488
747,0.9822000823320213
748,0.31505042611528633
749,0.8239400327122237
750,0.7829640383680153
751,0.9750112538188909
752,0.8346123773556227
753,0.7592378936969086
754,0.12917584892231473
755,0.8158515396759738
756,0.6846205405824028
757,0.9956428147782137
758,0.32113495983537693
759,0.8270629362391009
760,0.7880547741694991
761,0.844176593711023
762,0.2094715529479021
763,0.8694527993414912
764,0.8109767390672615
765,0.8547433071812068
766,0.02709278678663218
767,0.13197789356862666
768,0.9243645168678011
769,0.48098074573359045
770,0.18870616107238106
771,0.9305660382752011
772,0.952855908364754
773,0.39195701153397644
774,0.007572646437216471
775,0.9909529915674042
776,0.6563158255919331
777,0.730565322892493
778,0.7909686348199361
779,0.9998013978009926
780,0.6706068331548698
781,0.3986195623683013
782,0.8872197525061583
783,0.7292262138724545
